name,smiles,broad_id
clofoctol,"CC(C)(C)CC(C)(C)c1ccc(O)c(Cc2ccc(Cl)cc2Cl)c1, CC(C)(C)CC(C)(C)c1ccc(O)c(Cc2ccc(Cl)cc2Cl)c1",BRD-K02900412-001-11-3
propranolol,"CC(C)NCC(O)COc1cccc2ccccc12, CC(C)NCC(O)COc1cccc2ccccc12, CC(C)NCC(O)COc1cccc2ccccc12",BRD-A10070317-003-28-3
beclomethasone-dipropionate,"CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]12C, CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]12C, CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]12C",BRD-K97810537-001-13-6
fenbendazole,"COC(=O)Nc1nc2ccc(Sc3ccccc3)cc2[nH]1, COC(=O)Nc1nc2ccc(Sc3ccccc3)cc2[nH]1",BRD-K51318897-001-15-3
naloxone,"Oc1ccc2C[C@H]3N(CC=C)CC[C@@]45[C@@H](Oc1c24)C(=O)CC[C@@]35O, Oc1ccc2C[C@H]3N(CC=C)CC[C@@]45[C@@H](Oc1c24)C(=O)CC[C@@]35O, Oc1ccc2C[C@H]3N(CC=C)CC[C@@]45[C@@H](Oc1c24)C(=O)CC[C@@]35O, Oc1ccc2C[C@H]3N(CC=C)CC[C@@]45[C@@H](Oc1c24)C(=O)CC[C@@]35O",BRD-K67511046-001-02-3
sulfasalazine,"OC(=O)c1cc(ccc1O)\N=N\c1ccc(cc1)S(=O)(=O)Nc1ccccn1, OC(=O)c1cc(ccc1O)\N=N\c1ccc(cc1)S(=O)(=O)Nc1ccccn1, OC(=O)c1cc(ccc1O)\N=N\c1ccc(cc1)S(=O)(=O)Nc1ccccn1",BRD-K10670311-001-15-5
ethinyl-estradiol,"C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@]2(O)C#C, C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@]2(O)C#C, C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@]2(O)C#C",BRD-K48195008-001-19-9
aspirin,"CC(=O)Oc1ccccc1C(O)=O, CC(=O)Oc1ccccc1C(O)=O, CC(=O)Oc1ccccc1C(O)=O, CC(=O)Oc1ccccc1C(O)=O",BRD-K11433652-001-17-0
propoxycaine,CCCOc1cc(N)ccc1C(=O)OCCN(CC)CC,BRD-K18250272-003-11-0
pentagastrin,"CSCC[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)CCNC(=O)OC(C)(C)C)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O, CSCC[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)CCNC(=O)OC(C)(C)C)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O",BRD-K78789465-001-01-6
noretynodrel,C[C@]12CCC3C(CCC4=C3CCC(=O)C4)C1CC[C@@]2(O)C#C,BRD-A00758722-001-04-9
betamethasone,"C[C@H]1CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO, C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@]3(F)[C@H](O)C[C@]2(C)[C@]1(O)C(=O)CO",BRD-A02180903-001-04-5
piperazine,C1CNCCN1,BRD-K13249881-001-02-3
ramifenazone,"CC(C)Nc1c(C)n(C)n(-c2ccccc2)c1=O, CC(C)Nc1c(C)n(C)n(-c2ccccc2)c1=O",BRD-K85333151-003-13-4
meclizine,"Cc1cccc(CN2CCN(CC2)C(c2ccccc2)c2ccc(Cl)cc2)c1, Cc1cccc(CN2CCN(CC2)C(c2ccccc2)c2ccc(Cl)cc2)c1, Cc1cccc(CN2CCN(CC2)C(c2ccccc2)c2ccc(Cl)cc2)c1",BRD-A50311610-300-10-4
phenazone,"Cc1cc(=O)n(-c2ccccc2)n1C, Cc1cc(=O)n(-c2ccccc2)n1C",BRD-K46937689-001-15-0
clofibrate,"CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1, CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1, CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1",BRD-K45252063-001-13-6
remoxipride,CCN1CCC[C@H]1CNC(=O)c1c(OC)ccc(Br)c1OC,BRD-K54094468-003-11-1
dolutegravir,C[C@H]1CCO[C@H]2Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c(O)c3C(=O)N12,BRD-K36386086-001-01-1
gefitinib,"COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1, COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1, COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1, COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1",BRD-K64052750-001-17-5
altretamine,"CN(C)c1nc(nc(n1)N(C)C)N(C)C, CN(C)c1nc(nc(n1)N(C)C)N(C)C",BRD-K67043667-001-26-4
streptozotocin,"CN([N+][O-])C(=O)N[C@H]1[C@@H](O)O[C@H](CO)[C@@H](O)[C@@H]1O, CN([N+][O-])C(=O)N[C@H]1[C@@H](O)O[C@H](CO)[C@@H](O)[C@@H]1O, CN([N+][O-])C(=O)NC1[C@@H](O)OC(CO)[C@@H](O)[C@H]1O, CN([N+][O-])C(=O)N[C@H]1[C@@H](O)O[C@H](CO)[C@@H](O)[C@@H]1O, CN([N+][O-])C(=O)N[C@H]1[C@@H](O)O[C@H](CO)[C@@H](O)[C@@H]1O, CN([N+][O-])C(=O)N[C@H]1[C@@H](O)O[C@H](CO)[C@@H](O)[C@@H]1O, CN([N+][O-])C(=O)N[C@H]1[C@@H](O)O[C@H](CO)[C@@H](O)[C@@H]1O",BRD-K34411947-001-12-5
nadifloxacin,"CC1CCc2c(N3CCC(O)CC3)c(F)cc3c2n1cc(C(O)=O)c3=O, CC1CCc2c(N3CCC(O)CC3)c(F)cc3c2n1cc(C(O)=O)c3=O",BRD-A24397426-001-10-4
hexylresorcinol,CCCCCCc1ccc(O)cc1O,BRD-K99946902-001-07-5
benzethonium,"CC(C)(C)CC(C)(C)c1ccc(OCCOCC[N+](C)(C)Cc2ccccc2)cc1, CC(C)(C)CC(C)(C)c1ccc(OCCOCC[N+](C)(C)Cc2ccccc2)cc1",BRD-K72723676-003-17-8
iobenguane,"NC(=N)NCc1cccc(I)c1, NC(=N)NCc1cccc(I)c1",BRD-K43860855-065-11-9
lovastatin,"CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12, CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12, CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12, CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12, CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12",BRD-K09416995-001-39-9
octenidine,CCCCCCCCN=c1ccn(CCCCCCCCCCn2ccc(cc2)=NCCCCCCCC)cc1,BRD-K04568635-300-01-4
isoxsuprine,CC(COc1ccccc1)NC(C)[C@H](O)c1ccc(O)cc1,BRD-A16700644-003-04-4
pyritinol,Cc1ncc(CSSCc2cnc(C)c(O)c2CO)c(CO)c1O,BRD-K82181219-001-04-3
lacitol,"OC[C@H](O)[C@@H](O)[C@H](O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)CO, OC[C@H](O)[C@@H](O)[C@H](O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)CO",BRD-K40787673-001-02-1
dexamethasone-acetate,"C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COC(C)=O, C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COC(C)=O",BRD-K47635719-001-21-1
enzalutamide,CNC(=O)c1ccc(cc1F)N1C(=S)N(C(=O)C1(C)C)c1ccc(C#N)c(c1)C(F)(F)F,BRD-K56851771-001-06-8
triamcinolone-acetonide,"CC1(C)O[C@@H]2CC3C4CCC5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CO, CC1(C)O[C@@H]2CC3C4CCC5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CO",BRD-A92439610-001-05-7
bumetanide,"CCCCNc1cc(cc(c1Oc1ccccc1)S(N)(=O)=O)C(O)=O, CCCCNc1cc(cc(c1Oc1ccccc1)S(N)(=O)=O)C(O)=O, CCCCNc1cc(cc(c1Oc1ccccc1)S(N)(=O)=O)C(O)=O",BRD-K38197229-001-29-9
famciclovir,"CC(=O)OCC(CCn1cnc2cnc(N)nc12)COC(C)=O, CC(=O)OCC(CCn1cnc2cnc(N)nc12)COC(C)=O",BRD-K45033733-001-12-2
fluticasone-propionate,"CCC(=O)O[C@@]1([C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C)C(=O)SCF, CCC(=O)O[C@@]1([C@H](C)CC2C3CC(F)C4=CC(=O)C=C[C@]4(C)C3(F)[C@@H](O)C[C@]12C)C(=O)SCF, CCC(=O)O[C@@]1([C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C)C(=O)SCF, CCC(=O)O[C@@]1([C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C)C(=O)SCF",BRD-K62310379-001-10-5
nomegestrol-acetate,CC(=O)O[C@@]1(CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@@H]4[C@H]3CC[C@]12C)C(C)=O,BRD-K27351809-001-09-5
tyloxapol,"C=O.C1CO1.CC(C)(C)CC(C)(C)c1ccc(O)cc1, , , C=O.C1CO1.CC(C)(C)CC(C)(C)c1ccc(O)cc1",BRD-U25960968-000-01-9
istradefylline,"CCn1c2nc(\C=C\c3ccc(OC)c(OC)c3)n(C)c2c(=O)n(CC)c1=O, CCn1c2nc(\C=C\c3ccc(OC)c(OC)c3)n(C)c2c(=O)n(CC)c1=O, CCn1c2nc(\C=C\c3ccc(OC)c(OC)c3)n(C)c2c(=O)n(CC)c1=O, CCn1c2nc(\C=C\c3ccc(OC)c(OC)c3)n(C)c2c(=O)n(CC)c1=O, CCn1c2nc(\C=C\c3ccc(OC)c(OC)c3)n(C)c2c(=O)n(CC)c1=O",BRD-K87774949-001-03-9
selamectin,CO[C@H]1CC(O[C@H]2[C@@H](C)\C=C\C=C3/CO[C@@H]4C(=N/O)\C(C)=C[C@@H](C(=O)O[C@H]5C[C@@H](C\C=C2/C)O[C@@]2(CC[C@H](C)[C@H](O2)C2CCCCC2)C5)[C@]34O)O[C@@H](C)C1O,BRD-A58564983-001-04-6
niacin,"OC(=O)c1cccnc1, OC(=O)c1cccnc1, OC(=O)c1cccnc1",BRD-K60237333-001-27-1
vemurafenib,"CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(cc23)-c2ccc(Cl)cc2)c1F, CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(cc23)-c2ccc(Cl)cc2)c1F, CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(cc23)-c2ccc(Cl)cc2)c1F",BRD-K56343971-001-10-6
tiagabine,"Cc1ccsc1C(=CCCN1CCC[C@H](C1)C(O)=O)c1sccc1C, Cc1ccsc1C(=CCCN1CCC[C@H](C1)C(O)=O)c1sccc1C",BRD-K60160658-003-11-2
adefovir-dipivoxil,"CC(C)(C)C(=O)OCOP(=O)(COCCn1cnc2c(N)ncnc12)OCOC(=O)C(C)(C)C, CC(C)(C)C(=O)OCOP(=O)(COCCn1cnc2c(N)ncnc12)OCOC(=O)C(C)(C)C",BRD-K96159438-001-06-3
dorzolamide,CCN[C@@H]1C[C@H](C)S(=O)(=O)c2sc(cc12)S(N)(=O)=O,BRD-K71075609-003-01-0
naproxen,"COc1ccc2cc(ccc2c1)[C@H](C)C(O)=O, COc1ccc2cc(ccc2c1)[C@H](C)C(O)=O, COc1ccc2cc(ccc2c1)[C@H](C)C(O)=O, COc1ccc2cc(ccc2c1)[C@H](C)C(O)=O",BRD-K59197931-001-04-5
chloropyramine,CN(C)CCN(Cc1ccc(Cl)cc1)c1ccccn1,BRD-K83257731-003-23-5
omeprazole,"COc1ccc2nc([nH]c2c1)S(=O)Cc1ncc(C)c(OC)c1C, COc1ccc2nc([nH]c2c1)S(=O)Cc1ncc(C)c(OC)c1C, COc1ccc2nc([nH]c2c1)S(=O)Cc1ncc(C)c(OC)c1C, COc1ccc2nc([nH]c2c1)S(=O)Cc1ncc(C)c(OC)c1C",BRD-A55962179-001-22-1
paricalcitol,C[C@H](\C=C\[C@H](C)C(C)(C)O)[C@H]1CC[C@@H]2[C@]1(C)CCC\C2=C/C=C1C[C@@H](O)C[C@H](O)C1,BRD-K60585088-001-01-5
D-Serine,N[C@H](CO)C(O)=O,BRD-K71822263-001-03-2
decitabine,"Nc1ncn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1, Nc1ncn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1, Nc1ncn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1",BRD-K79254416-001-22-6
cyproterone-acetate,"CC(=O)O[C@@]1(CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)[C@@H]5C[C@@H]5[C@]4(C)[C@H]3CC[C@]12C)C(C)=O, CC(=O)O[C@@]1(CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)[C@@H]5C[C@@H]5[C@]4(C)[C@H]3CC[C@]12C)C(C)=O, CC(=O)O[C@@]1(CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)[C@@H]5C[C@@H]5[C@]4(C)[C@H]3CC[C@]12C)C(C)=O",BRD-K41141507-001-16-2
mycophenolate-mofetil,"COc1c(C)c2COC(=O)c2c(O)c1C\C=C(/C)CCC(=O)OCCN1CCOCC1, COc1c(C)c2COC(=O)c2c(O)c1C\C=C(/C)CCC(=O)OCCN1CCOCC1, COc1c(C)c2COC(=O)c2c(O)c1C\C=C(/C)CCC(=O)OCCN1CCOCC1",BRD-K92428153-001-04-4
ulipristal,"CN(C)c1ccc(cc1)[C@H]1C[C@@]2(C)[C@@H](CC[C@]2(OC(C)=O)C(C)=O)[C@@H]2CCC3=CC(=O)CCC3=C12, CN(C)c1ccc(cc1)[C@H]1C[C@@]2(C)[C@@H](CC[C@]2(OC(C)=O)C(C)=O)[C@@H]2CCC3=CC(=O)CCC3=C12",BRD-K64381438-001-03-8
benzocaine,"CCOC(=O)c1ccc(N)cc1, CCOC(=O)c1ccc(N)cc1",BRD-K75466013-001-14-4
digitoxin,C[C@H]1O[C@H](C[C@H](O)[C@@H]1O)O[C@H]1[C@@H](O)C[C@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3CC[C@@]4(C)[C@H](CCC5C4CC[C@]4(C)[C@H](CC[C@]54O)C4=CC(=O)OC4)C3)O[C@@H]2C)O[C@@H]1C,BRD-A93236127-001-04-5
cyclophosphamide,"ClCCN(CCCl)P1(=O)NCCCO1, ClCCN(CCCl)P1(=O)NCCCO1, ClCCN(CCCl)P1(=O)NCCCO1",BRD-A09722536-002-18-0
methotrexate,"CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(cc1)C(=O)N[C@@H](CCC(O)=O)C(O)=O, CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(cc1)C(=O)N[C@@H](CCC(O)=O)C(O)=O, CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(cc1)C(=O)N[C@@H](CCC(O)=O)C(O)=O, CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(cc1)C(=O)NC(CCC(O)=O)C(O)=O",BRD-A55424491-001-19-9
chloramphenicol-palmitate,CCCCCCCCCCCCCCCC(=O)OC[C@H](NC(=O)C(Cl)Cl)[C@H](O)c1ccc(cc1)[N+]([O-])=O,BRD-K96424892-001-02-9
fluoromethylcholine,C[N+](C)(CF)CCO,BRD-K51199656-003-01-4
prednisolone-tebutate,CC(C)(C)CC(=O)OCC(=O)[C@@]1(O)CCC2C3CCC4=CC(=O)C=C[C@]4(C)C3[C@@H](O)C[C@]12C,BRD-A53151380-001-01-2
lanoconazole,Clc1ccccc1C1CS\C(S1)=C(\C#N)n1ccnc1,BRD-A54275602-001-01-0
proscillaridin-a,C[C@@H]1O[C@@H](O[C@H]2CC[C@]3(C)C4CC[C@]5(C)[C@H](CC[C@]5(O)C4CCC3=C2)c2ccc(=O)oc2)C(O)C(O)[C@H]1O,BRD-A11815689-001-01-1
carbachol,"C[N+](C)(C)CCOC(N)=O, C[N+](C)(C)CCOC(N)=O",BRD-K75037734-003-13-9
thioproperazine,CN(C)S(=O)(=O)c1ccc2Sc3ccccc3N(CCCN3CCN(C)CC3)c2c1,BRD-K08619574-334-05-4
exemestane,"C[C@]12CC[C@H]3[C@@H](CC(=C)C4=CC(=O)C=C[C@]34C)[C@@H]1CCC2=O, C[C@]12CC[C@H]3[C@@H](CC(=C)C4=CC(=O)C=C[C@]34C)[C@@H]1CCC2=O, C[C@]12CC[C@H]3[C@@H](CC(=C)C4=CC(=O)C=C[C@]34C)[C@@H]1CCC2=O",BRD-K33425534-001-12-5
hydrocortisone,"C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO, C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO, C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO",BRD-K93568044-001-32-0
mycophenolic-acid,"COc1c(C)c2COC(=O)c2c(O)c1C\C=C(/C)CCC(O)=O, COc1c(C)c2COC(=O)c2c(O)c1C\C=C(/C)CCC(O)=O, COc1c(C)c2COC(=O)c2c(O)c1C\C=C(/C)CCC(O)=O, COc1c(C)c2COC(=O)c2c(O)c1C\C=C(/C)CCC(O)=O",BRD-K63750851-001-20-7
BTS-54505,"CC(C)CC(N)C1(CCC1)c1ccc(Cl)cc1, CC(C)CC(N)C1(CCC1)c1ccc(Cl)cc1",BRD-A68304895-003-02-2
naftidrofuryl,CCN(CC)CCOC(=O)C(CC1CCCO1)Cc1cccc2ccccc12,BRD-A67862938-034-14-9
pitavastatin,"O[C@H](C[C@H](O)\C=C\c1c(nc2ccccc2c1-c1ccc(F)cc1)C1CC1)CC(O)=O, O[C@H](C[C@H](O)\C=C\c1c(nc2ccccc2c1-c1ccc(F)cc1)C1CC1)CC(O)=O",BRD-K75958547-238-01-0
capsaicin,"COc1cc(CNC(=O)CCCC\C=C\C(C)C)ccc1O, COc1cc(CNC(=O)CCCC\C=C\C(C)C)ccc1O",BRD-K50590187-001-19-9
etofylline-clofibrate,Cn1c2ncn(CCOC(=O)C(C)(C)Oc3ccc(Cl)cc3)c2c(=O)n(C)c1=O,BRD-K49840922-001-05-1
isometheptene-mucate,CNC(C)CCC=C(C)C,BRD-A64743628-001-01-5
practolol,"CC(C)NCC(O)COc1ccc(NC(C)=O)cc1, CC(C)NCC(O)COc1ccc(NC(C)=O)cc1",BRD-A41304429-001-14-8
clebopride,COc1cc(N)c(Cl)cc1C(=O)NC1CCN(Cc2ccccc2)CC1,BRD-K17294426-050-12-3
clocortolone-pivalate,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@H]1C(=O)COC(=O)C(C)(C)C,BRD-K38003476-001-09-1
epirubicin,"COc1cccc2C(=O)c3c(O)c4C[C@](O)(C[C@H](O[C@H]5C[C@H](N)[C@@H](O)[C@H](C)O5)c4c(O)c3C(=O)c12)C(=O)CO, COc1cccc2C(=O)c3c(O)c4C[C@](O)(C[C@H](O[C@H]5C[C@H](N)[C@@H](O)[C@H](C)O5)c4c(O)c3C(=O)c12)C(=O)CO",BRD-K04548931-003-16-5
raloxifene,"Oc1ccc(cc1)-c1sc2cc(O)ccc2c1C(=O)c1ccc(OCCN2CCCCC2)cc1, Oc1ccc(cc1)-c1sc2cc(O)ccc2c1C(=O)c1ccc(OCCN2CCCCC2)cc1, Oc1ccc(cc1)-c1sc2cc(O)ccc2c1C(=O)c1ccc(OCCN2CCCCC2)cc1, Oc1ccc(cc1)-c1sc2cc(O)ccc2c1C(=O)c1ccc(OCCN2CCCCC2)cc1",BRD-K63828191-003-32-1
monobenzone,"Oc1ccc(OCc2ccccc2)cc1, Oc1ccc(OCc2ccccc2)cc1, Oc1ccc(OCc2ccccc2)cc1, Oc1ccc(OCc2ccccc2)cc1",BRD-K54262262-001-09-0
mebendazole,COC(=O)Nc1nc2ccc(cc2[nH]1)C(=O)c1ccccc1,BRD-K77987382-001-13-2
dacarbazine,"CN(C)\N=N\c1[nH]cnc1C(N)=O, CN(C)\N=N\c1[nH]cnc1C(N)=O",BRD-K35520305-001-17-7
methocarbamol,"COc1ccccc1OCC(O)COC(N)=O, COc1ccccc1OCC(O)COC(N)=O",BRD-A31521121-001-26-4
ketoconazole,"CC(=O)N1CCN(CC1)c1ccc(OC[C@H]2CO[C@@](Cn3ccnc3)(O2)c2ccc(Cl)cc2Cl)cc1, CC(=O)N1CCN(CC1)c1ccc(OC[C@H]2CO[C@@](Cn3ccnc3)(O2)c2ccc(Cl)cc2Cl)cc1, CC(=O)N1CCN(CC1)c1ccc(OC[C@H]2CO[C@@](Cn3ccnc3)(O2)c2ccc(Cl)cc2Cl)cc1, CC(=O)N1CCN(CC1)c1ccc(OCC2CO[C@@](Cn3ccnc3)(O2)c2ccc(Cl)cc2Cl)cc1",BRD-A38350138-001-04-9
cladribine,Nc1nc(Cl)nc2n(cnc12)[C@H]1C[C@H](O)[C@@H](CO)O1,BRD-K93034159-001-25-8
monensin,"CC[C@]1(CC[C@@H](O1)[C@]1(C)CC[C@]2(C[C@H](O)[C@@H](C)[C@H](O2)[C@@H](C)[C@@H](OC)[C@H](C)C(O)=O)O1)C1O[C@H](C[C@@H]1C)C1O[C@@](O)(CO)[C@H](C)C[C@@H]1C, CC[C@]1(CC[C@@H](O1)[C@]1(C)CC[C@]2(C[C@H](O)[C@@H](C)[C@H](O2)[C@@H](C)[C@@H](OC)[C@H](C)C(O)=O)O1)C1O[C@H](C[C@@H]1C)C1O[C@@](O)(CO)[C@H](C)C[C@@H]1C, CC[C@]1(CC[C@@H](O1)[C@]1(C)CC[C@]2(C[C@H](O)[C@@H](C)[C@H](O2)[C@@H](C)[C@@H](OC)[C@H](C)C(O)=O)O1)C1O[C@H](C[C@@H]1C)C1O[C@@](O)(CO)[C@H](C)C[C@@H]1C",BRD-A06627858-236-03-0
ranitidine,"CN\C(NCCSCc1ccc(CN(C)C)o1)=C/[N+]([O-])=O, CN\C(NCCSCc1ccc(CN(C)C)o1)=C/[N+]([O-])=O, CN\C(NCCSCc1ccc(CN(C)C)o1)=C/[N+]([O-])=O, CN\C(NCCSCc1ccc(CN(C)C)o1)=C/[N+]([O-])=O",BRD-K70505054-003-12-4
rabeprazole,"COCCCOc1ccnc(CS(=O)c2nc3ccccc3[nH]2)c1C, COCCCOc1ccnc(CS(=O)c2nc3ccccc3[nH]2)c1C, COCCCOc1ccnc(CS(=O)c2nc3ccccc3[nH]2)c1C, COCCCOc1ccnc(CS(=O)c2nc3ccccc3[nH]2)c1C",BRD-A39390670-236-10-7
lidamidine,CNC(=N)NC(=O)Nc1c(C)cccc1C,BRD-K68693535-001-03-4
norethindrone,"C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@@]2(O)C#C, C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@@]2(O)C#C, C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@@]2(O)C#C",BRD-K92073408-001-16-5
aripiprazole,"Clc1cccc(N2CCN(CCCCOc3ccc4CCC(=O)Nc4c3)CC2)c1Cl, Clc1cccc(N2CCN(CCCCOc3ccc4CCC(=O)Nc4c3)CC2)c1Cl, Clc1cccc(N2CCN(CCCCOc3ccc4CCC(=O)Nc4c3)CC2)c1Cl",BRD-K70358946-001-15-7
ubenimex,"CC(C)C[C@H](NC(=O)[C@@H](O)[C@H](N)Cc1ccccc1)C(O)=O, CC(C)C[C@H](NC(=O)[C@@H](O)[C@H](N)Cc1ccccc1)C(O)=O",BRD-K59574735-001-11-8
levonorgestrel,"CC[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@@]2(O)C#C, CC[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@@]2(O)C#C, CC[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@@]2(O)C#C, CC[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@@]2(O)C#C",BRD-K35189033-001-26-1
PD-98059,"COc1cccc(-c2cc(=O)c3ccccc3o2)c1N, COc1cccc(-c2cc(=O)c3ccccc3o2)c1N, COc1cccc(-c2cc(=O)c3ccccc3o2)c1N",BRD-K62810658-001-12-2
hesperadin,"CCS(=O)(=O)Nc1ccc2NC(=O)\C(c2c1)=C(/Nc1ccc(CN2CCCCC2)cc1)c1ccccc1, CCS(=O)(=O)Nc1ccc2NC(=O)\C(c2c1)=C(/Nc1ccc(CN2CCCCC2)cc1)c1ccccc1",BRD-K58122457-001-02-2
IDRA-21,"CC1Nc2ccc(Cl)cc2S(=O)(=O)N1, CC1Nc2ccc(Cl)cc2S(=O)(=O)N1",BRD-A14344385-001-03-2
ACDPP,CN(C)c1nc(N)c(nc1Cl)C(=O)Nc1cccnc1,BRD-K68633617-003-02-9
pepstatin,CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)CC(C)C)C(C)C)C(C)C)[C@@H](O)CC(O)=O,BRD-K13571841-001-14-4
